Order_ID,Date,Customer_Name,City,Product,Category,Quantity,Sales,Cost,Profit
1317,2025-03-14,Neha Verma,Chennai,T-shirt,Clothing,1,39594,29985,9609
1318,2025-02-26,Suman Ghosh,Mumbai,Bed,Furniture,4,15958,14753,1205
1319,2025-01-27,Ankit Sharma,Mumbai,Jeans,Clothing,5,47278,38228,9050
1320,2025-06-02,Rahul Das,Mumbai,Table,Furniture,1,20467,12243,8224
1321,2025-03-17,Priya Sen,Mumbai,Mobile,Electronics,4,33109,32856,253
1322,2025-05-05,Priya Sen,Siliguri,T-shirt,Clothing,3,32805,29751,3054
1323,2025-03-15,Ankit Sharma,Bangalore,Bed,Furniture,2,21334,12385,8949
1324,2025-02-24,Rahul Das,Kolkata,Mobile,Electronics,3,33852,33361,491
1325,2025-01-17,Ankit Sharma,Mumbai,Mobile,Electronics,4,23255,16162,7093
1326,2025-06-12,Suman Ghosh,Mumbai,Jacket,Clothing,1,32236,26287,5949
1327,2025-02-19,Amit Roy,Kolkata,T-shirt,Clothing,5,38928,32751,6177
1328,2025-06-06,Priya Sen,Delhi,Jeans,Clothing,3,16495,13495,3000
1329,2025-01-21,Amit Roy,Kolkata,Chair,Furniture,3,28212,26834,1378
1330,2025-01-08,Suman Ghosh,Mumbai,Tablet,Electronics,3,38964,32467,6497
1331,2025-02-23,Amit Roy,Siliguri,Tablet,Electronics,3,27725,26168,1557
1332,2025-04-16,Neha Verma,Delhi,Table,Furniture,3,22110,12391,9719
1333,2025-01-28,Amit Roy,Delhi,Table,Furniture,1,18856,15951,2905
1334,2025-04-17,Amit Roy,Bangalore,Table,Furniture,1,6312,2908,3404
1335,2025-05-03,Ankit Sharma,Siliguri,Sofa,Furniture,5,42491,35850,6641
1336,2025-04-14,Ankit Sharma,Mumbai,Mobile,Electronics,3,10357,3941,6416
1337,2025-04-27,Rahul Das,Kolkata,T-shirt,Clothing,2,43919,34886,9033
1338,2025-04-08,Ankit Sharma,Siliguri,Shirt,Clothing,4,15575,6838,8737
1339,2025-06-27,Suman Ghosh,Kolkata,Jeans,Clothing,5,33842,30084,3758
1340,2025-01-13,Priya Sen,Chennai,Chair,Furniture,4,8441,5926,2515
1341,2025-05-29,Rahul Das,Delhi,Chair,Furniture,1,8523,1631,6892
1342,2025-02-13,Suman Ghosh,Bangalore,Jacket,Clothing,4,46144,39748,6396
1343,2025-05-22,Neha Verma,Siliguri,Chair,Furniture,2,38796,37015,1781
1344,2025-03-30,Amit Roy,Mumbai,T-shirt,Clothing,2,40225,39997,228
1345,2025-01-16,Rahul Das,Chennai,Jacket,Clothing,1,10986,10240,746
1346,2025-01-25,Priya Sen,Siliguri,Tablet,Electronics,4,26197,20833,5364
1347,2025-05-01,Amit Roy,Siliguri,T-shirt,Clothing,2,24265,18897,5368
1348,2025-02-14,Suman Ghosh,Kolkata,Bed,Furniture,5,33272,31068,2204
1349,2025-05-30,Ankit Sharma,Bangalore,Bed,Furniture,5,11626,9507,2119
1350,2025-04-10,Amit Roy,Mumbai,T-shirt,Clothing,3,15168,13596,1572
1351,2025-06-01,Priya Sen,Kolkata,Jacket,Clothing,2,15375,15029,346
1352,2025-03-06,Amit Roy,Mumbai,Mobile,Electronics,5,39829,31772,8057
1353,2025-05-06,Rahul Das,Delhi,Tablet,Electronics,1,18643,18080,563
1354,2025-01-10,Amit Roy,Siliguri,Table,Furniture,2,42618,34031,8587
1355,2025-01-16,Neha Verma,Mumbai,Tablet,Electronics,1,13427,9639,3788
1356,2025-04-06,Rahul Das,Bangalore,T-shirt,Clothing,1,36028,32763,3265
1357,2025-03-28,Rahul Das,Kolkata,Chair,Furniture,4,12085,8062,4023
1358,2025-03-18,Rahul Das,Siliguri,Shirt,Clothing,3,31930,23978,7952
1359,2025-01-28,Ankit Sharma,Siliguri,Jeans,Clothing,3,17647,14464,3183
1360,2025-02-21,Neha Verma,Delhi,T-shirt,Clothing,5,25791,18325,7466
1361,2025-04-14,Neha Verma,Siliguri,Shirt,Clothing,3,15762,6108,9654
1362,2025-02-13,Suman Ghosh,Delhi,Tablet,Electronics,5,15358,5831,9527
1363,2025-05-08,Rahul Das,Kolkata,Jacket,Clothing,5,15426,10009,5417
1364,2025-02-28,Ankit Sharma,Siliguri,Headphones,Electronics,5,4772,4383,389
1365,2025-05-14,Suman Ghosh,Chennai,Jacket,Clothing,2,41573,38737,2836
1366,2025-03-14,Priya Sen,Mumbai,Shirt,Clothing,5,11960,5672,6288
1367,2025-05-18,Suman Ghosh,Bangalore,Chair,Furniture,1,44148,39079,5069
1368,2025-06-12,Rahul Das,Kolkata,Jeans,Clothing,3,6635,5039,1596
1369,2025-04-17,Ankit Sharma,Bangalore,Sofa,Furniture,4,31283,28457,2826
1370,2025-03-14,Ankit Sharma,Kolkata,Chair,Furniture,3,29437,20187,9250
1371,2025-04-13,Neha Verma,Kolkata,Laptop,Electronics,1,14567,8574,5993
1372,2025-01-12,Rahul Das,Delhi,Bed,Furniture,4,4965,2905,2060
1373,2025-06-26,Rahul Das,Delhi,Laptop,Electronics,1,20156,10588,9568
1374,2025-05-12,Rahul Das,Mumbai,T-shirt,Clothing,3,13964,7648,6316
1375,2025-06-28,Rahul Das,Kolkata,Sofa,Furniture,1,21830,13851,7979
1376,2025-03-22,Ankit Sharma,Chennai,Jeans,Clothing,1,31625,30927,698
1377,2025-04-04,Ankit Sharma,Kolkata,Mobile,Electronics,5,44745,35026,9719
1378,2025-05-01,Neha Verma,Delhi,Table,Furniture,3,20303,16047,4256
1379,2025-06-25,Amit Roy,Bangalore,Shirt,Clothing,1,26940,20877,6063
1380,2025-04-28,Suman Ghosh,Kolkata,Table,Furniture,3,20718,18402,2316
1381,2025-03-10,Rahul Das,Mumbai,Shirt,Clothing,4,28801,23480,5321
1382,2025-05-18,Suman Ghosh,Chennai,Bed,Furniture,4,24213,20745,3468
1383,2025-06-09,Priya Sen,Kolkata,T-shirt,Clothing,3,17970,10746,7224
1384,2025-03-05,Amit Roy,Siliguri,Shirt,Clothing,3,32341,28832,3509
1385,2025-04-14,Neha Verma,Delhi,Shirt,Clothing,2,34813,33902,911
1386,2025-04-14,Neha Verma,Chennai,Jeans,Clothing,3,25409,21472,3937
1387,2025-03-20,Suman Ghosh,Kolkata,Chair,Furniture,2,43287,37082,6205
1388,2025-02-25,Ankit Sharma,Bangalore,Tablet,Electronics,5,19252,11700,7552
1389,2025-04-18,Neha Verma,Kolkata,Table,Furniture,5,28576,20354,8222
1390,2025-03-25,Priya Sen,Siliguri,Table,Furniture,5,42857,35113,7744
1391,2025-06-10,Amit Roy,Kolkata,Jacket,Clothing,4,17212,13988,3224
1392,2025-02-08,Amit Roy,Chennai,Laptop,Electronics,2,25951,22473,3478
1393,2025-02-02,Suman Ghosh,Siliguri,Chair,Furniture,3,39259,36162,3097
1394,2025-06-15,Amit Roy,Kolkata,Tablet,Electronics,1,24869,19692,5177
1395,2025-03-11,Neha Verma,Mumbai,Shirt,Clothing,5,13354,11134,2220
1396,2025-06-18,Suman Ghosh,Delhi,Tablet,Electronics,2,42325,33797,8528
1397,2025-02-16,Amit Roy,Delhi,T-shirt,Clothing,5,20483,15662,4821
1398,2025-05-11,Amit Roy,Chennai,Sofa,Furniture,5,11022,6188,4834
1399,2025-01-24,Priya Sen,Delhi,Sofa,Furniture,2,42865,33775,9090
1400,2025-04-02,Suman Ghosh,Delhi,Tablet,Electronics,2,39597,36421,3176
1401,2025-06-25,Priya Sen,Chennai,Table,Furniture,4,24676,18218,6458
1402,2025-02-01,Suman Ghosh,Siliguri,Chair,Furniture,1,21377,11596,9781
1403,2025-03-06,Ankit Sharma,Chennai,Chair,Furniture,2,38127,34624,3503
1404,2025-01-29,Priya Sen,Chennai,Tablet,Electronics,5,10240,5750,4490
1405,2025-03-13,Rahul Das,Chennai,Sofa,Furniture,5,38629,30296,8333
1406,2025-03-25,Amit Roy,Chennai,Jacket,Clothing,4,38902,32019,6883
1407,2025-03-25,Rahul Das,Delhi,Jeans,Clothing,1,27526,18019,9507
1408,2025-04-12,Priya Sen,Delhi,Laptop,Electronics,2,39266,29969,9297
1409,2025-05-04,Amit Roy,Mumbai,Chair,Furniture,5,33387,30735,2652
1410,2025-02-15,Neha Verma,Kolkata,Mobile,Electronics,3,46204,37702,8502
1411,2025-05-19,Rahul Das,Kolkata,T-shirt,Clothing,2,23437,16520,6917
1412,2025-01-10,Ankit Sharma,Kolkata,Shirt,Clothing,4,13678,5092,8586
1413,2025-05-31,Amit Roy,Kolkata,Tablet,Electronics,1,11845,5658,6187
1414,2025-03-21,Rahul Das,Siliguri,Mobile,Electronics,3,17274,12650,4624
1415,2025-02-15,Amit Roy,Bangalore,Laptop,Electronics,1,31696,22224,9472
1416,2025-06-22,Amit Roy,Delhi,Table,Furniture,5,42946,38856,4090
1417,2025-04-22,Rahul Das,Delhi,Jeans,Clothing,3,9701,4566,5135
1418,2025-01-11,Suman Ghosh,Bangalore,Jacket,Clothing,3,15933,8289,7644
1419,2025-02-24,Ankit Sharma,Mumbai,Shirt,Clothing,4,12841,8779,4062
1420,2025-05-25,Neha Verma,Siliguri,Tablet,Electronics,5,15598,7433,8165
1421,2025-06-28,Priya Sen,Kolkata,Shirt,Clothing,1,14787,12238,2549
1422,2025-01-12,Suman Ghosh,Mumbai,Chair,Furniture,1,20163,13027,7136
1423,2025-02-04,Rahul Das,Bangalore,Table,Furniture,3,24551,18879,5672
1424,2025-03-31,Priya Sen,Mumbai,Tablet,Electronics,4,9131,8736,395
1425,2025-06-01,Neha Verma,Mumbai,Jacket,Clothing,5,46827,39356,7471
1426,2025-02-14,Ankit Sharma,Kolkata,Bed,Furniture,4,7235,1199,6036
1427,2025-03-04,Neha Verma,Bangalore,T-shirt,Clothing,1,30728,21841,8887
1428,2025-06-12,Ankit Sharma,Bangalore,Jacket,Clothing,4,44573,34712,9861
1429,2025-01-06,Priya Sen,Delhi,Mobile,Electronics,1,44237,35605,8632
1430,2025-05-06,Priya Sen,Kolkata,Bed,Furniture,2,18252,11838,6414
1431,2025-01-24,Rahul Das,Bangalore,Shirt,Clothing,1,40213,38646,1567
1432,2025-01-30,Neha Verma,Siliguri,Shirt,Clothing,3,14922,14507,415
1433,2025-03-29,Amit Roy,Kolkata,Bed,Furniture,5,7346,6170,1176
1434,2025-02-26,Priya Sen,Chennai,Jeans,Clothing,1,38648,37578,1070
1435,2025-06-10,Ankit Sharma,Delhi,Bed,Furniture,4,26353,23234,3119
1436,2025-05-05,Rahul Das,Siliguri,Chair,Furniture,2,17190,15606,1584
1437,2025-06-09,Rahul Das,Delhi,Jeans,Clothing,2,35307,32045,3262
1438,2025-01-28,Rahul Das,Bangalore,Shirt,Clothing,3,22789,18063,4726
1439,2025-02-28,Priya Sen,Mumbai,Jacket,Clothing,5,17392,8643,8749
1440,2025-02-19,Suman Ghosh,Mumbai,T-shirt,Clothing,3,31644,27588,4056
1441,2025-02-21,Amit Roy,Bangalore,Laptop,Electronics,1,30692,21429,9263
1442,2025-01-30,Priya Sen,Delhi,Shirt,Clothing,1,37781,32566,5215
1443,2025-04-18,Rahul Das,Mumbai,Chair,Furniture,3,17735,14733,3002
1444,2025-04-11,Suman Ghosh,Chennai,Sofa,Furniture,3,33967,31462,2505
1445,2025-05-24,Suman Ghosh,Bangalore,Mobile,Electronics,2,15718,10794,4924
1446,2025-03-09,Neha Verma,Siliguri,Tablet,Electronics,5,42481,39605,2876
1447,2025-05-29,Rahul Das,Delhi,Chair,Furniture,2,37061,28146,8915
1448,2025-03-23,Ankit Sharma,Delhi,Jacket,Clothing,2,16058,13902,2156
1449,2025-01-27,Rahul Das,Chennai,Jeans,Clothing,5,42194,39811,2383
1450,2025-06-18,Ankit Sharma,Chennai,Table,Furniture,3,31552,26359,5193
1451,2025-06-11,Neha Verma,Delhi,Table,Furniture,1,20956,18229,2727
1452,2025-05-19,Ankit Sharma,Delhi,Sofa,Furniture,3,38501,33660,4841
1453,2025-05-06,Ankit Sharma,Delhi,Headphones,Electronics,3,37800,30106,7694
1454,2025-03-08,Neha Verma,Chennai,Bed,Furniture,5,35565,28564,7001
1455,2025-05-06,Neha Verma,Delhi,T-shirt,Clothing,1,8157,4214,3943
1456,2025-02-20,Amit Roy,Delhi,Laptop,Electronics,3,5450,5213,237
1457,2025-03-09,Suman Ghosh,Mumbai,Mobile,Electronics,2,36706,31763,4943
1458,2025-01-17,Suman Ghosh,Kolkata,Sofa,Furniture,1,29897,21065,8832
1459,2025-05-26,Neha Verma,Siliguri,Laptop,Electronics,1,42628,38228,4400
1460,2025-05-02,Suman Ghosh,Mumbai,T-shirt,Clothing,4,12102,5574,6528
1461,2025-05-26,Suman Ghosh,Delhi,Table,Furniture,2,23694,14386,9308
1462,2025-03-11,Ankit Sharma,Bangalore,Jacket,Clothing,5,35490,28023,7467
1463,2025-05-21,Suman Ghosh,Siliguri,Chair,Furniture,2,13698,10855,2843
1464,2025-03-01,Suman Ghosh,Bangalore,Mobile,Electronics,1,25253,18205,7048
1465,2025-06-06,Amit Roy,Mumbai,Jeans,Clothing,1,29858,23589,6269
1466,2025-06-23,Priya Sen,Bangalore,Sofa,Furniture,5,6757,4190,2567
1467,2025-03-16,Rahul Das,Siliguri,Shirt,Clothing,3,37211,32818,4393
1468,2025-05-25,Suman Ghosh,Kolkata,Mobile,Electronics,5,11282,8870,2412
1469,2025-01-26,Amit Roy,Siliguri,Bed,Furniture,3,18179,13866,4313
1470,2025-02-11,Neha Verma,Kolkata,Laptop,Electronics,4,39374,33567,5807
1471,2025-04-30,Neha Verma,Mumbai,Tablet,Electronics,2,34428,30389,4039
1472,2025-01-17,Amit Roy,Kolkata,Mobile,Electronics,1,32589,22809,9780
1473,2025-04-09,Priya Sen,Delhi,Laptop,Electronics,3,28815,23558,5257
1474,2025-01-03,Priya Sen,Siliguri,Table,Furniture,1,33739,32105,1634
1475,2025-04-26,Suman Ghosh,Siliguri,Tablet,Electronics,3,37513,30899,6614
1476,2025-04-27,Ankit Sharma,Kolkata,Table,Furniture,1,45492,38317,7175
1477,2025-05-03,Priya Sen,Mumbai,Bed,Furniture,2,36564,31818,4746
1478,2025-01-27,Priya Sen,Chennai,Jacket,Clothing,4,28332,22092,6240
1479,2025-06-12,Rahul Das,Kolkata,Shirt,Clothing,2,37736,35792,1944
1480,2025-03-30,Amit Roy,Delhi,Tablet,Electronics,4,36027,34257,1770
1481,2025-03-17,Neha Verma,Bangalore,Chair,Furniture,2,28152,18767,9385
1482,2025-01-12,Ankit Sharma,Delhi,Sofa,Furniture,1,22303,20347,1956
1483,2025-01-16,Neha Verma,Kolkata,Jacket,Clothing,5,24262,19165,5097
1484,2025-05-29,Neha Verma,Delhi,Mobile,Electronics,5,8813,8294,519
1485,2025-01-08,Ankit Sharma,Mumbai,Sofa,Furniture,4,23557,18409,5148
1486,2025-05-14,Amit Roy,Bangalore,Sofa,Furniture,4,19381,10311,9070
1487,2025-03-22,Suman Ghosh,Siliguri,T-shirt,Clothing,4,9839,2459,7380
1488,2025-04-15,Priya Sen,Siliguri,Sofa,Furniture,2,8539,5326,3213
1489,2025-03-11,Amit Roy,Siliguri,T-shirt,Clothing,1,11111,4250,6861
1490,2025-03-31,Ankit Sharma,Siliguri,Table,Furniture,1,46582,39292,7290
1491,2025-05-04,Neha Verma,Siliguri,T-shirt,Clothing,5,22873,19480,3393
1492,2025-06-19,Priya Sen,Bangalore,Tablet,Electronics,4,23911,15056,8855
1493,2025-05-16,Priya Sen,Kolkata,Mobile,Electronics,1,31828,23195,8633
1494,2025-02-03,Neha Verma,Mumbai,Tablet,Electronics,2,43127,36553,6574
1495,2025-01-11,Neha Verma,Siliguri,Tablet,Electronics,1,25358,18505,6853
1496,2025-06-19,Neha Verma,Kolkata,Headphones,Electronics,4,4984,4487,497
1497,2025-01-01,Amit Roy,Bangalore,Bed,Furniture,5,43864,33908,9956
1498,2025-02-02,Ankit Sharma,Delhi,Tablet,Electronics,1,28436,20310,8126
1499,2025-04-18,Amit Roy,Delhi,Bed,Furniture,2,24231,16271,7960
1500,2025-01-07,Suman Ghosh,Bangalore,Headphones,Electronics,1,24613,21854,2759
1501,2025-05-29,Amit Roy,Mumbai,Table,Furniture,5,21517,15316,6201
1502,2025-03-05,Amit Roy,Chennai,Jacket,Clothing,4,27925,20121,7804
1503,2025-03-21,Suman Ghosh,Delhi,Table,Furniture,2,15763,11954,3809
1504,2025-04-23,Rahul Das,Chennai,Shirt,Clothing,2,28757,28088,669
1505,2025-04-04,Rahul Das,Siliguri,Headphones,Electronics,4,25481,21768,3713
1506,2025-06-02,Rahul Das,Mumbai,Table,Furniture,2,5853,5651,202
1507,2025-01-19,Ankit Sharma,Delhi,Shirt,Clothing,5,7400,2257,5143
1508,2025-02-28,Priya Sen,Delhi,Jacket,Clothing,3,4248,3007,1241
1509,2025-01-27,Suman Ghosh,Chennai,Sofa,Furniture,5,15915,11890,4025
1510,2025-02-14,Neha Verma,Siliguri,Bed,Furniture,1,41677,38346,3331
1511,2025-06-01,Priya Sen,Siliguri,Shirt,Clothing,2,31301,22739,8562
1512,2025-04-06,Rahul Das,Bangalore,Chair,Furniture,3,6583,2215,4368
1513,2025-02-20,Amit Roy,Chennai,Table,Furniture,3,22722,19838,2884
1514,2025-03-12,Rahul Das,Kolkata,Shirt,Clothing,2,18879,10802,8077
1515,2025-02-25,Ankit Sharma,Bangalore,Jacket,Clothing,3,29568,29144,424
1516,2025-03-05,Ankit Sharma,Chennai,Jacket,Clothing,5,30420,23598,6822
1517,2025-03-10,Amit Roy,Siliguri,Tablet,Electronics,5,13032,7856,5176
1518,2025-02-01,Ankit Sharma,Delhi,Shirt,Clothing,1,24658,18465,6193
1519,2025-02-17,Neha Verma,Siliguri,Sofa,Furniture,3,7184,5127,2057
1520,2025-05-25,Rahul Das,Delhi,Jeans,Clothing,1,41483,38584,2899
1521,2025-06-28,Amit Roy,Mumbai,Headphones,Electronics,4,17834,12477,5357
1522,2025-06-29,Suman Ghosh,Bangalore,Laptop,Electronics,2,23911,14330,9581
1523,2025-06-18,Amit Roy,Bangalore,Bed,Furniture,4,21178,17908,3270
1524,2025-05-20,Neha Verma,Kolkata,Headphones,Electronics,1,33966,32234,1732
1525,2025-02-27,Rahul Das,Kolkata,Tablet,Electronics,5,5926,777,5149
1526,2025-03-20,Ankit Sharma,Bangalore,Jeans,Clothing,4,24515,21075,3440
1527,2025-06-02,Rahul Das,Mumbai,Shirt,Clothing,3,15710,13345,2365
1528,2025-06-03,Priya Sen,Kolkata,Chair,Furniture,1,8764,808,7956
1529,2025-05-31,Suman Ghosh,Bangalore,Sofa,Furniture,3,31963,26358,5605
1530,2025-03-18,Neha Verma,Bangalore,Chair,Furniture,1,12237,6681,5556
1531,2025-04-12,Amit Roy,Delhi,Bed,Furniture,1,44644,39298,5346
1532,2025-05-01,Suman Ghosh,Chennai,Mobile,Electronics,5,43499,39243,4256
1533,2025-04-20,Ankit Sharma,Bangalore,Sofa,Furniture,2,21068,18184,2884
1534,2025-05-31,Amit Roy,Chennai,Bed,Furniture,5,21695,17960,3735
1535,2025-04-30,Suman Ghosh,Mumbai,Jeans,Clothing,1,40329,36502,3827
1536,2025-01-25,Ankit Sharma,Kolkata,Sofa,Furniture,1,29693,21928,7765
1537,2025-05-12,Priya Sen,Siliguri,Tablet,Electronics,2,16144,14555,1589
1538,2025-05-20,Neha Verma,Delhi,Jeans,Clothing,4,8050,3191,4859
1539,2025-04-05,Rahul Das,Bangalore,Laptop,Electronics,2,12423,6649,5774
1540,2025-03-28,Ankit Sharma,Siliguri,Bed,Furniture,4,17977,16162,1815
1541,2025-02-11,Priya Sen,Chennai,Bed,Furniture,1,19923,18335,1588
1542,2025-02-28,Neha Verma,Siliguri,Sofa,Furniture,2,20184,14739,5445
1543,2025-03-27,Rahul Das,Chennai,Sofa,Furniture,5,8961,8178,783
1544,2025-03-11,Amit Roy,Chennai,Table,Furniture,4,33396,24900,8496
1545,2025-01-21,Priya Sen,Chennai,Jacket,Clothing,4,13806,9450,4356
1546,2025-02-03,Ankit Sharma,Chennai,Tablet,Electronics,1,21179,11890,9289
1547,2025-03-03,Rahul Das,Delhi,Table,Furniture,1,18633,18062,571
1548,2025-01-08,Neha Verma,Chennai,Laptop,Electronics,2,25797,25284,513
1549,2025-05-04,Suman Ghosh,Bangalore,Bed,Furniture,3,22439,19381,3058
1550,2025-02-18,Neha Verma,Kolkata,Tablet,Electronics,1,21300,11601,9699
1551,2025-01-05,Rahul Das,Siliguri,Table,Furniture,3,36104,30599,5505
1552,2025-04-30,Amit Roy,Siliguri,Chair,Furniture,1,12026,8983,3043
1553,2025-03-18,Priya Sen,Chennai,Bed,Furniture,1,16516,7382,9134
1554,2025-01-26,Rahul Das,Bangalore,Laptop,Electronics,4,19521,16304,3217
1555,2025-04-26,Amit Roy,Bangalore,Mobile,Electronics,4,33897,33052,845
1556,2025-05-24,Suman Ghosh,Delhi,Chair,Furniture,1,28910,19023,9887
1557,2025-05-30,Suman Ghosh,Siliguri,Sofa,Furniture,1,11459,9332,2127
1558,2025-02-04,Neha Verma,Siliguri,Sofa,Furniture,1,34516,32200,2316
1559,2025-06-23,Rahul Das,Chennai,Bed,Furniture,2,25353,17032,8321
1560,2025-03-16,Neha Verma,Chennai,Table,Furniture,3,13934,7523,6411
1561,2025-05-07,Amit Roy,Kolkata,Mobile,Electronics,5,42651,37474,5177
1562,2025-02-21,Priya Sen,Chennai,Jeans,Clothing,2,16185,14123,2062
1563,2025-06-14,Ankit Sharma,Kolkata,Chair,Furniture,1,22745,13153,9592
1564,2025-01-10,Rahul Das,Bangalore,Laptop,Electronics,4,23349,18260,5089
1565,2025-01-08,Neha Verma,Siliguri,Headphones,Electronics,1,43388,34014,9374
1566,2025-02-25,Suman Ghosh,Kolkata,Shirt,Clothing,1,21705,14351,7354
1567,2025-01-22,Ankit Sharma,Bangalore,Chair,Furniture,1,15252,14755,497
1568,2025-06-10,Amit Roy,Mumbai,Headphones,Electronics,5,29608,21035,8573
1569,2025-02-26,Neha Verma,Bangalore,Table,Furniture,3,23251,17245,6006
1570,2025-01-14,Priya Sen,Bangalore,Table,Furniture,1,34330,25951,8379
1571,2025-05-26,Rahul Das,Mumbai,Jeans,Clothing,2,37922,32306,5616
1572,2025-05-11,Priya Sen,Siliguri,Laptop,Electronics,5,41158,33596,7562
1573,2025-02-21,Amit Roy,Mumbai,Bed,Furniture,1,27742,22581,5161
1574,2025-04-13,Priya Sen,Chennai,Laptop,Electronics,2,23646,15079,8567
1575,2025-04-19,Ankit Sharma,Bangalore,Jeans,Clothing,5,43496,36713,6783
1576,2025-01-01,Priya Sen,Kolkata,Sofa,Furniture,2,21601,15747,5854
1577,2025-05-13,Priya Sen,Bangalore,Table,Furniture,3,5401,2408,2993
1578,2025-02-09,Amit Roy,Chennai,Headphones,Electronics,3,25917,24659,1258
1579,2025-06-23,Suman Ghosh,Kolkata,Shirt,Clothing,5,15755,9771,5984
1580,2025-02-22,Ankit Sharma,Siliguri,Tablet,Electronics,5,32344,23331,9013
1581,2025-06-04,Rahul Das,Chennai,Headphones,Electronics,2,44383,38929,5454
1582,2025-03-27,Priya Sen,Kolkata,Table,Furniture,2,17254,9928,7326
1583,2025-06-04,Neha Verma,Bangalore,Mobile,Electronics,5,37699,35185,2514
1584,2025-05-30,Rahul Das,Siliguri,Tablet,Electronics,2,20436,19662,774
1585,2025-06-04,Priya Sen,Delhi,Headphones,Electronics,4,23654,21157,2497
1586,2025-03-26,Neha Verma,Bangalore,Sofa,Furniture,1,39710,30949,8761
1587,2025-04-21,Rahul Das,Chennai,Jeans,Clothing,1,13167,4604,8563
1588,2025-05-28,Suman Ghosh,Bangalore,Shirt,Clothing,5,23448,16062,7386
1589,2025-04-21,Rahul Das,Bangalore,Jeans,Clothing,2,21581,14554,7027
1590,2025-05-31,Ankit Sharma,Chennai,Table,Furniture,5,37406,29221,8185
1591,2025-06-06,Amit Roy,Mumbai,Chair,Furniture,1,45814,38620,7194
1592,2025-01-03,Ankit Sharma,Bangalore,Sofa,Furniture,1,38636,33713,4923
1593,2025-06-14,Rahul Das,Siliguri,Shirt,Clothing,5,28179,21609,6570
1594,2025-03-24,Rahul Das,Kolkata,Tablet,Electronics,2,25425,22866,2559
1595,2025-01-10,Priya Sen,Siliguri,T-shirt,Clothing,1,11474,7594,3880
1596,2025-04-16,Ankit Sharma,Delhi,Jacket,Clothing,1,13344,12045,1299
1597,2025-02-18,Ankit Sharma,Delhi,Mobile,Electronics,4,9913,7859,2054
1598,2025-03-23,Rahul Das,Bangalore,Table,Furniture,4,35165,28854,6311
1599,2025-04-02,Neha Verma,Mumbai,Table,Furniture,1,16078,9480,6598
1600,2025-01-29,Priya Sen,Kolkata,Laptop,Electronics,3,46901,38305,8596
1601,2025-02-01,Amit Roy,Chennai,Table,Furniture,5,5286,3210,2076
1602,2025-02-28,Neha Verma,Siliguri,Tablet,Electronics,3,31067,22501,8566
1603,2025-03-19,Suman Ghosh,Kolkata,Table,Furniture,2,2834,2529,305
1604,2025-02-10,Ankit Sharma,Delhi,Table,Furniture,2,31054,28738,2316
1605,2025-05-02,Ankit Sharma,Chennai,Tablet,Electronics,4,20674,20111,563
1606,2025-04-11,Amit Roy,Siliguri,Laptop,Electronics,2,25623,22200,3423
1607,2025-03-17,Rahul Das,Delhi,Bed,Furniture,4,9951,938,9013
1608,2025-04-04,Neha Verma,Mumbai,Sofa,Furniture,4,22106,13079,9027
1609,2025-05-15,Rahul Das,Bangalore,Shirt,Clothing,5,24811,21312,3499
1610,2025-04-10,Amit Roy,Bangalore,Laptop,Electronics,4,19187,17559,1628
1611,2025-03-01,Neha Verma,Mumbai,Laptop,Electronics,4,23956,22957,999
1612,2025-02-24,Neha Verma,Chennai,Sofa,Furniture,1,15092,14629,463
1613,2025-02-26,Ankit Sharma,Mumbai,Laptop,Electronics,1,42156,38879,3277
1614,2025-03-15,Suman Ghosh,Delhi,Headphones,Electronics,3,38429,37978,451
1615,2025-03-04,Priya Sen,Kolkata,Shirt,Clothing,3,3015,1439,1576
1616,2025-06-07,Amit Roy,Delhi,Tablet,Electronics,3,27727,18057,9670
1617,2025-04-04,Rahul Das,Bangalore,T-shirt,Clothing,1,17000,14557,2443
1618,2025-03-31,Neha Verma,Mumbai,Jeans,Clothing,3,38586,34541,4045
1619,2025-04-14,Ankit Sharma,Chennai,Headphones,Electronics,2,17543,13419,4124
1620,2025-05-17,Amit Roy,Kolkata,Tablet,Electronics,4,34218,28353,5865
1621,2025-05-15,Neha Verma,Bangalore,Tablet,Electronics,4,35582,29476,6106
1622,2025-05-14,Neha Verma,Chennai,Jacket,Clothing,5,33456,24161,9295
1623,2025-03-24,Rahul Das,Kolkata,Mobile,Electronics,1,25164,18909,6255
1624,2025-02-01,Suman Ghosh,Delhi,Jeans,Clothing,3,39379,33086,6293
1625,2025-03-13,Rahul Das,Bangalore,T-shirt,Clothing,4,41184,36637,4547
1626,2025-05-06,Suman Ghosh,Mumbai,Table,Furniture,2,23152,14630,8522
1627,2025-04-03,Amit Roy,Delhi,Tablet,Electronics,1,26473,24816,1657
1628,2025-02-15,Ankit Sharma,Delhi,Jeans,Clothing,2,43439,34430,9009
1629,2025-01-07,Neha Verma,Delhi,Mobile,Electronics,3,30705,22364,8341
1630,2025-05-14,Rahul Das,Kolkata,Shirt,Clothing,2,14497,9478,5019
1631,2025-04-07,Rahul Das,Kolkata,Sofa,Furniture,4,10098,3137,6961
1632,2025-05-24,Ankit Sharma,Siliguri,Chair,Furniture,1,42743,36931,5812
1633,2025-05-16,Ankit Sharma,Bangalore,Chair,Furniture,4,15639,12584,3055
1634,2025-06-13,Ankit Sharma,Kolkata,Tablet,Electronics,4,13337,9048,4289
